TCL_AT,TCL_LT,TCL_HT,TEMP_EF_CAP,TEMP_EF_DONGNAM,TEMP_EF_DAEGYUNG,TEMP_EF_CHOONG,TEMP_EF_HONAM,TEMP_EF_MEAN
0.201484117647059,-0.334280588235294,1.08550941176471,0.70441,5.84467,6.71232,3.28492,1.82859,3.674982
0.767467647058824,0.159914117647059,1.49390411764706,0.36854,5.77865,6.66797,3.18428,1.74743,3.549374
1.58600764705882,0.937864705882353,2.47112764705882,-0.10485,5.69836,6.61485,3.06464,1.64998,3.384596
2.14887647058824,1.59335117647059,2.96102823529412,-0.39431,5.65362,6.57702,2.99983,1.60923,3.289078
2.51330411764706,1.98309941176471,3.22201882352941,-0.50857,5.63006,6.55731,2.95981,1.58558,3.244838
3.00308882352941,2.69426,3.59297176470588,-0.54808,5.57173,6.51141,2.92175,1.55301,3.201964
2.91835764705882,2.32215941176471,3.55605647058824,-0.52365,5.55582,6.52769,2.93259,1.55854,3.210198
2.43024882352941,1.72589529411765,2.89192823529412,-0.49747,5.61536,6.57522,2.98155,1.59132,3.253196
1.82313529411765,0.98342,2.51924411764706,-0.24563,5.66361,6.61235,3.04997,1.63171,3.342402
0.823657647058824,0.147497058823529,1.71264294117647,0.38453,5.74908,6.66988,3.19157,1.72613,3.544238
0.0183764705882352,-0.594339411764706,0.751770588235294,0.75892,5.88406,6.73992,3.31422,1.8473,3.708884
-0.216484705882353,-1.06608411764706,0.576274705882353,0.79777,5.92746,6.76687,3.35555,1.89772,3.749074
0.0181594117647058,-0.814791764705882,0.861720588235294,0.7357,5.88478,6.7403,3.31436,1.8584,3.706708
0.99836294117647,0.198338823529412,1.97017235294118,0.25199,5.76829,6.66175,3.15423,1.71484,3.51022
1.58077882352941,0.738973529411765,2.51491764705882,-0.05065,5.7041,6.61865,3.0749,1.6514,3.39968
2.11597,1.44894352941176,2.86910235294118,-0.34269,5.66615,6.58981,3.00429,1.61187,3.305886
2.62932470588235,2.14292470588235,3.43462470588235,-0.51157,5.62737,6.55545,2.95589,1.58249,3.241926
3.19131588235294,2.62140705882353,3.81689705882353,-0.45778,5.55607,6.49905,2.91385,1.54696,3.21163
3.27152235294118,2.77808823529412,3.96453941176471,-0.4302,5.54231,6.50958,2.90375,1.54551,3.21419
2.47696294117647,1.81597529411765,3.02420588235294,-0.47797,5.62216,6.58002,2.98002,1.59643,3.260132
1.61405823529412,0.960210588235294,2.35803882352941,-0.06619,5.68129,6.62391,3.0836,1.65316,3.395154
1.04038352941176,0.377932941176471,1.78409294117647,0.2659,5.73001,6.66114,3.16086,1.70641,3.504864
0.169285294117647,-0.582552352941177,1.13357117647059,0.69498,5.84939,6.72972,3.2983,1.82955,3.680388
0.090945294117647,-0.489590588235294,0.770012352941176,0.72846,5.86011,6.72639,3.30583,1.84808,3.693774
0.316497647058824,-0.250701764705882,1.16902764705882,0.61754,5.82241,6.7035,3.26986,1.81516,3.645694
0.952081764705882,0.301757058823529,1.86909941176471,0.31742,5.75461,6.6566,3.16589,1.72985,3.524874
1.48579647058824,0.755276470588235,2.51927235294118,-0.0176,5.7176,6.62878,3.08767,1.67183,3.417656
2.28992882352941,1.55619117647059,3.20162882352941,-0.37652,5.65046,6.5787,3.00053,1.61505,3.293644
2.62232176470588,2.10435764705882,3.37015764705882,-0.49321,5.63192,6.56352,2.96558,1.59346,3.252254
3.03783176470588,2.67989764705882,3.69918764705882,-0.51455,5.59512,6.53587,2.93362,1.57147,3.224306
3.22577647058824,2.71319588235294,3.84394764705882,-0.4793,5.55658,6.51563,2.92089,1.55829,3.214418
2.69732705882353,2.02532764705882,3.27008176470588,-0.49788,5.60852,6.56712,2.96723,1.58791,3.24658
2.00270823529412,1.26637058823529,2.74888058823529,-0.24486,5.65838,6.60812,3.0399,1.62994,3.338296
1.10921294117647,0.42388,1.96886411764706,0.2891,5.72285,6.65438,3.15245,1.69935,3.503626
0.385750588235294,-0.323443529411765,1.19554764705882,0.625,5.81353,6.70712,3.25789,1.78814,3.638336
0.38825,-0.205698235294118,1.29540176470588,0.61824,5.82243,6.7024,3.25477,1.79268,3.638104
0.488258235294118,-0.423658235294118,1.36892470588235,0.54242,5.81369,6.69587,3.24052,1.78708,3.615916
1.02836058823529,0.291699411764706,2.02155,0.26552,5.75646,6.65685,3.15514,1.72357,3.511508
1.39932,0.793752352941177,2.46246,0.05547,5.72578,6.63467,3.10637,1.68798,3.442054
2.22797117647059,1.69354411764706,3.06384882352941,-0.33926,5.66548,6.58986,3.00751,1.61595,3.307908
2.87147352941176,2.33205470588235,3.64234,-0.49172,5.61675,6.54701,2.9506,1.58258,3.241044
2.87318529411765,2.54526823529412,3.54486470588235,-0.5232,5.62103,6.56242,2.95481,1.58464,3.23994
3.34173235294118,3.07223823529412,3.94941470588235,-0.52038,5.55479,6.50341,2.91789,1.55535,3.202212
2.62388764705882,2.04071235294118,3.31703352941176,-0.48046,5.62159,6.57738,2.98076,1.59811,3.259476
1.84450529411765,1.09263,2.55431058823529,-0.14824,5.67245,6.61732,3.06704,1.64228,3.37017
1.14911941176471,0.389722352941176,2.11449294117647,0.23138,5.73286,6.65465,3.1524,1.70088,3.494434
0.150617647058824,-0.71933,0.909789411764706,0.67354,5.86844,6.73079,3.29658,1.83258,3.680386
